,CelularPraAcessar,ComputadorPraAcessar,RendaPerCapita,TemCelular,TemComputador
115873,Sim,2.0,1756.0,2.0,1.0
115875,Sim,2.0,7788.0,2.0,1.0
115877,Sem Informação,missing,644.0,2.0,1.0
115879,Sim,2.0,320.0,2.0,1.0
115880,Não,2.0,2266.0,2.0,1.0
115883,Sem Informação,missing,900.0,2.0,1.0
115885,Sim,2.0,500.0,2.0,1.0
115886,Sem Informação,missing,750.0,2.0,1.0
115887,Sim,2.0,625.0,2.0,1.0
115894,Sim,2.0,1851.0,2.0,1.0
115910,Não,2.0,1298.0,2.0,1.0
115912,Sim,4.0,494.0,2.0,1.0
115915,Sem Informação,missing,381.0,2.0,1.0
115916,Sim,2.0,666.0,2.0,1.0
115919,Sim,2.0,875.0,2.0,1.0
115923,Sim,4.0,400.0,2.0,1.0
115946,Sim,2.0,3425.0,2.0,1.0
115948,Sim,2.0,842.0,2.0,1.0
115951,Sim,2.0,1066.0,2.0,1.0
115953,Sem Informação,missing,3000.0,2.0,1.0
115955,Sim,2.0,166.0,2.0,1.0
115956,Sim,2.0,531.0,2.0,1.0
115958,Sem Informação,missing,1235.0,2.0,1.0
115964,Sim,2.0,484.0,2.0,1.0
115967,Não,2.0,2025.0,2.0,1.0
115968,Sem Informação,missing,256.0,2.0,1.0
115974,Sim,2.0,680.0,2.0,1.0
115976,Sim,2.0,4500.0,2.0,1.0
115979,Sim,2.0,1120.0,2.0,1.0
115980,Sim,2.0,1750.0,2.0,1.0
115988,Sem Informação,missing,447.0,2.0,1.0
115990,Sim,2.0,470.0,2.0,1.0
115991,Sim,2.0,225.0,2.0,1.0
115993,Não,2.0,929.0,2.0,1.0
115996,Sim,2.0,2367.0,2.0,1.0
115999,Sim,2.0,2288.0,2.0,1.0
116001,Sem Informação,missing,350.0,2.0,1.0
116002,Sim,2.0,862.0,2.0,1.0
116003,Sim,2.0,1075.0,2.0,1.0
116015,Sim,2.0,3500.0,2.0,1.0
116016,Sim,2.0,4400.0,2.0,1.0
116017,Sim,4.0,489.0,2.0,1.0
116020,Sem Informação,missing,1666.0,2.0,1.0
116021,Sim,2.0,1560.0,2.0,1.0
116022,Sem Informação,missing,1270.0,2.0,1.0
116024,Não,2.0,566.0,2.0,1.0
116025,Não,2.0,833.0,2.0,1.0
116027,Sim,2.0,2600.0,2.0,1.0
116028,Sim,2.0,1200.0,2.0,1.0
116030,Sim,2.0,342.0,2.0,1.0
116031,Sim,2.0,2666.0,2.0,1.0
116043,Sem Informação,missing,333.0,2.0,1.0
116050,Sim,2.0,550.0,2.0,1.0
116051,Sim,4.0,433.0,2.0,1.0
116052,Sim,2.0,1650.0,2.0,1.0
116053,Sim,2.0,475.0,2.0,1.0
116055,Sem Informação,missing,392.0,2.0,1.0
116059,Sim,2.0,324.0,2.0,1.0
116060,Sim,2.0,500.0,2.0,1.0
116061,Sim,4.0,953.0,2.0,1.0
116062,Sim,2.0,966.0,2.0,1.0
116063,Sim,2.0,550.0,2.0,1.0
116064,Não,2.0,1800.0,2.0,1.0
116065,Sim,2.0,1325.0,2.0,1.0
116069,Sim,2.0,1300.0,2.0,1.0
116072,Sim,2.0,1375.0,2.0,1.0
116074,Sem Informação,missing,999999999999.0,2.0,1.0
116075,Sim,4.0,908.0,2.0,1.0
116080,Sem Informação,missing,1394.0,2.0,1.0
116081,Sim,2.0,1166.0,2.0,1.0
116082,Sim,2.0,1767.0,2.0,1.0
116083,Sim,2.0,1025.0,2.0,1.0
116085,Sim,2.0,1038.0,2.0,1.0
116086,Sim,2.0,1666.0,2.0,1.0
116087,Sem Informação,missing,500.0,2.0,1.0
116092,Sem Informação,missing,1900.0,2.0,1.0
116093,Não,2.0,2164.0,2.0,1.0
116094,Sim,2.0,1267.0,2.0,1.0
116095,Sim,2.0,2700.0,2.0,1.0
116096,Sim,2.0,1250.0,2.0,1.0
116098,Sim,2.0,1766.0,2.0,1.0
116099,Sem Informação,missing,2279.0,2.0,1.0
116100,Sim,2.0,1800.0,2.0,1.0
116102,Sim,2.0,2000.0,2.0,1.0
116103,Sim,2.0,3000.0,2.0,1.0
116106,Sim,2.0,1160.0,2.0,1.0
116108,Sim,2.0,1600.0,2.0,1.0
116109,Sim,2.0,1375.0,2.0,1.0
116110,Sem Informação,missing,1633.0,2.0,1.0
116115,Não,2.0,833.0,2.0,1.0
116124,Sim,2.0,2525.0,2.0,1.0
116125,Não,2.0,589.0,2.0,1.0
116129,Sim,2.0,575.0,2.0,1.0
116130,Sim,2.0,1250.0,2.0,1.0
116131,Não,2.0,2850.0,2.0,1.0
116134,Sim,2.0,575.0,2.0,1.0
116135,Não,2.0,644.0,2.0,1.0
116136,Sim,4.0,1333.0,2.0,1.0
116138,Sim,2.0,806.0,2.0,1.0
116139,Não,2.0,1400.0,2.0,1.0
116153,Sim,2.0,500.0,2.0,1.0
116157,Sim,2.0,500.0,2.0,1.0
116160,Sim,2.0,750.0,2.0,1.0
116162,Sim,2.0,788.0,2.0,1.0
116164,Sem Informação,missing,533.0,2.0,1.0
116165,Sim,2.0,700.0,2.0,1.0
116167,Sim,2.0,1750.0,2.0,1.0
116168,Sim,2.0,1200.0,2.0,1.0
116169,Sim,2.0,200.0,2.0,1.0
116175,Sim,2.0,1417.0,2.0,1.0
116179,Sim,2.0,1200.0,2.0,1.0
116181,Sim,2.0,333.0,2.0,1.0
116182,Sim,2.0,625.0,2.0,1.0
116183,Sim,2.0,850.0,2.0,1.0
116184,Sim,2.0,533.0,2.0,1.0
116186,Sim,2.0,733.0,2.0,1.0
116187,Sim,2.0,766.0,2.0,1.0
116188,Sim,2.0,750.0,2.0,1.0
116189,Sim,2.0,747.0,2.0,1.0
116190,Sim,2.0,682.0,2.0,1.0
116192,Não,2.0,1166.0,2.0,1.0
116195,Sim,2.0,500.0,2.0,1.0
116196,Sim,2.0,1180.0,2.0,1.0
116197,Sim,2.0,996.0,2.0,1.0
116198,Sim,2.0,1400.0,2.0,1.0
116199,Sim,2.0,1625.0,2.0,1.0
116200,Sim,2.0,591.0,2.0,1.0
116201,Não,2.0,2500.0,2.0,1.0
116202,Sim,2.0,1033.0,2.0,1.0
116203,Sim,2.0,6500.0,2.0,1.0
116204,Sim,2.0,600.0,2.0,1.0
116205,Sim,2.0,1400.0,2.0,1.0
116207,Sim,2.0,10000.0,2.0,1.0
116209,Não,2.0,722.0,2.0,1.0
116210,Sim,2.0,1000.0,2.0,1.0
116211,Sim,2.0,1263.0,2.0,1.0
116212,Sim,2.0,6500.0,2.0,1.0
116213,Sim,2.0,1520.0,2.0,1.0
116215,Sem Informação,missing,750.0,2.0,1.0
116219,Não,2.0,2288.0,2.0,1.0
116221,Sim,2.0,680.0,2.0,1.0
116222,Sim,2.0,1200.0,2.0,1.0
116225,Sim,2.0,1000.0,2.0,1.0
116226,Sim,2.0,623.0,2.0,1.0
116227,Sim,4.0,5000.0,2.0,1.0
116228,Não,2.0,650.0,2.0,1.0
116230,Sim,2.0,656.0,2.0,1.0
116231,Sim,2.0,2625.0,2.0,1.0
116232,Sim,2.0,1000.0,2.0,1.0
116234,Sim,2.0,1866.0,2.0,1.0
116235,Sim,2.0,558.0,2.0,1.0
116238,Sim,2.0,1733.0,2.0,1.0
116239,Sim,2.0,2375.0,2.0,1.0
116241,Sim,2.0,600.0,2.0,1.0
116242,Não,2.0,1333.0,2.0,1.0
116243,Sim,2.0,2550.0,2.0,1.0
116244,Sim,2.0,666.0,2.0,1.0
116247,Sim,2.0,2000.0,2.0,1.0
116248,Sim,2.0,1875.0,2.0,1.0
116249,Sim,2.0,1600.0,2.0,1.0
116250,Sim,2.0,1050.0,2.0,1.0
116251,Sim,2.0,3450.0,2.0,1.0
116255,Não,2.0,833.0,2.0,1.0
116256,Sim,2.0,800.0,2.0,1.0
116257,Sim,2.0,1900.0,2.0,1.0
116258,Sim,2.0,1850.0,2.0,1.0
116260,Sim,2.0,1150.0,2.0,1.0
116261,Sim,2.0,1500.0,2.0,1.0
116262,Sim,2.0,2500.0,2.0,1.0
116265,Sim,2.0,1000.0,2.0,1.0
116267,Sim,2.0,1697.0,2.0,1.0
116269,Sim,2.0,1300.0,2.0,1.0
116270,Sim,2.0,866.0,2.0,1.0
116271,Sim,2.0,933.0,2.0,1.0
116272,Sim,2.0,1400.0,2.0,1.0
116273,Sim,2.0,1333.0,2.0,1.0
116274,Sim,4.0,1050.0,2.0,1.0
116275,Sim,2.0,1166.0,2.0,1.0
116276,Sim,2.0,1250.0,2.0,1.0
116278,Sim,4.0,1547.0,2.0,1.0
116280,Não,2.0,2000.0,2.0,1.0
116281,Sim,2.0,533.0,2.0,1.0
116287,Não,2.0,2850.0,2.0,1.0
116290,Sim,2.0,1700.0,2.0,1.0
116292,Sim,2.0,1900.0,2.0,1.0
116295,Não,2.0,875.0,2.0,1.0
116297,Sim,2.0,1266.0,2.0,1.0
116298,Sim,2.0,2750.0,2.0,1.0
116300,Sim,2.0,1433.0,2.0,1.0
116301,Sim,2.0,5150.0,2.0,1.0
116302,Sim,2.0,550.0,2.0,1.0
116305,Não,2.0,311.0,2.0,1.0
116306,Sem Informação,missing,522.0,2.0,1.0
116308,Sim,2.0,1120.0,2.0,1.0
116309,Sim,2.0,1233.0,2.0,1.0
116311,Não,2.0,562.0,2.0,1.0
116319,Sim,4.0,2000.0,2.0,1.0
116320,Sim,2.0,0.0,2.0,1.0
116322,Sim,2.0,645.0,2.0,1.0
116324,Sim,2.0,915.0,2.0,1.0
116325,Sim,2.0,800.0,2.0,1.0
116330,Sim,2.0,1500.0,2.0,1.0
116331,Sem Informação,missing,1333.0,2.0,1.0
116333,Sim,2.0,2570.0,2.0,1.0
116335,Não,2.0,320.0,2.0,1.0
116337,Sim,2.0,733.0,2.0,1.0
116340,Sem Informação,missing,1395.0,2.0,1.0
116345,Sim,4.0,281.0,2.0,1.0
116347,Sem Informação,missing,52.0,2.0,1.0
116351,Sem Informação,missing,440.0,2.0,1.0
116355,Sim,4.0,2066.0,2.0,1.0
116363,Não,2.0,1793.0,2.0,1.0
116364,Sim,2.0,262.0,2.0,1.0
116373,Sem Informação,missing,340.0,2.0,1.0
116375,Sim,2.0,1151.0,2.0,1.0
116377,Sim,2.0,697.0,2.0,1.0
116378,Sim,4.0,475.0,2.0,1.0
116382,Sim,2.0,500.0,2.0,1.0
116386,Não,2.0,1116.0,2.0,1.0
116389,Não,2.0,1244.0,2.0,1.0
116391,Sim,2.0,700.0,2.0,1.0
116392,Sim,2.0,275.0,2.0,1.0
116394,Sem Informação,missing,666.0,2.0,1.0
116398,Sim,2.0,766.0,2.0,1.0
116399,Sim,2.0,1450.0,2.0,1.0
116401,Sim,2.0,680.0,2.0,1.0
116402,Sim,2.0,783.0,2.0,1.0
116404,Não,2.0,975.0,2.0,1.0
116405,Sim,2.0,1423.0,2.0,1.0
116408,Sim,2.0,1151.0,2.0,1.0
116412,Não,2.0,822.0,2.0,1.0
116415,Sem Informação,missing,450.0,2.0,1.0
116417,Sim,2.0,654.0,2.0,1.0
116422,Sem Informação,missing,925.0,2.0,1.0
116428,Não,2.0,1000.0,2.0,1.0
116430,Sem Informação,missing,500.0,2.0,1.0
116434,Sim,2.0,1195.0,2.0,1.0
116435,Sim,2.0,1000.0,2.0,1.0
116436,Sim,2.0,800.0,2.0,1.0
116438,Sim,2.0,300.0,2.0,1.0
116440,Sim,4.0,448.0,2.0,1.0
116441,Sim,2.0,1200.0,2.0,1.0
116442,Não,2.0,2066.0,2.0,1.0
116444,Sim,2.0,2196.0,2.0,1.0
116445,Sim,2.0,1800.0,2.0,1.0
116447,Sim,2.0,833.0,2.0,1.0
116448,Sim,2.0,1450.0,2.0,1.0
116449,Sim,2.0,850.0,2.0,1.0
116451,Sim,2.0,3932.0,2.0,1.0
116453,Sim,2.0,986.0,2.0,1.0
116457,Sim,2.0,900.0,2.0,1.0
116460,Sim,2.0,2750.0,2.0,1.0
116466,Sim,2.0,1175.0,2.0,1.0
116467,Sim,2.0,829.0,2.0,1.0
116469,Sim,2.0,213.0,2.0,1.0
116470,Sim,2.0,2922.0,2.0,1.0
116471,Sim,2.0,416.0,2.0,1.0
116473,Sim,2.0,2482.0,2.0,1.0
116474,Sim,2.0,2000.0,2.0,1.0
116475,Sim,2.0,790.0,2.0,1.0
116477,Sim,2.0,775.0,2.0,1.0
116478,Sim,2.0,1220.0,2.0,1.0
116480,Sim,2.0,600.0,2.0,1.0
116481,Sim,2.0,1022.0,2.0,1.0
116483,Sim,2.0,1545.0,2.0,1.0
116484,Sim,2.0,500.0,2.0,1.0
116488,Sem Informação,missing,470.0,2.0,1.0
116491,Sim,4.0,933.0,2.0,1.0
116496,Sem Informação,missing,400.0,2.0,1.0
116498,Sim,2.0,7500.0,2.0,1.0
116500,Sim,2.0,4500.0,2.0,1.0
116503,Sim,2.0,9750.0,2.0,1.0
116504,Sim,2.0,11333.0,2.0,1.0
116505,Sim,2.0,6000.0,2.0,1.0
116506,Sim,2.0,5125.0,2.0,1.0
116507,Sim,2.0,7743.0,2.0,1.0
116508,Sim,2.0,3000.0,2.0,1.0
116509,Não,2.0,1000.0,2.0,1.0
116510,Sim,2.0,5000.0,2.0,1.0
116511,Sim,2.0,5000.0,2.0,1.0
116514,Sim,4.0,4000.0,2.0,1.0
116516,Sim,2.0,9250.0,2.0,1.0
116519,Sim,2.0,439.0,2.0,1.0
116520,Não,2.0,950.0,2.0,1.0
116523,Sim,2.0,1075.0,2.0,1.0
116529,Sim,2.0,890.0,2.0,1.0
116530,Sim,2.0,650.0,2.0,1.0
116531,Sim,2.0,812.0,2.0,1.0
116532,Sim,2.0,1330.0,2.0,1.0
116533,Sim,2.0,1994.0,2.0,1.0
116535,Sim,2.0,2333.0,2.0,1.0
116536,Sim,2.0,1333.0,2.0,1.0
116537,Sim,2.0,866.0,2.0,1.0
116538,Sim,2.0,417.0,2.0,1.0
116539,Sem Informação,missing,500.0,2.0,1.0
116540,Sim,2.0,3666.0,2.0,1.0
116541,Sem Informação,missing,747.0,2.0,1.0
116542,Sim,2.0,1375.0,2.0,1.0
116543,Sim,2.0,800.0,2.0,1.0
116544,Sim,2.0,1925.0,2.0,1.0
116545,Sim,2.0,2666.0,2.0,1.0
116546,Sim,2.0,966.0,2.0,1.0
116547,Não,2.0,4000.0,2.0,1.0
116548,Sim,2.0,647.0,2.0,1.0
116550,Sim,2.0,1500.0,2.0,1.0
116554,Sim,2.0,500.0,2.0,1.0
116555,Sim,2.0,1000.0,2.0,1.0
116556,Sim,2.0,1750.0,2.0,1.0
116559,Sim,2.0,2700.0,2.0,1.0
116565,Sim,2.0,462.0,2.0,1.0
116567,Não,2.0,1250.0,2.0,1.0
116571,Sim,2.0,400.0,2.0,1.0
116590,Sem Informação,missing,642.0,2.0,1.0
116591,Não,2.0,466.0,2.0,1.0
116592,Não,2.0,450.0,2.0,1.0
116595,Sem Informação,missing,1100.0,2.0,1.0
116596,Sim,4.0,626.0,2.0,1.0
116598,Sim,2.0,1075.0,2.0,1.0
116602,Sim,2.0,1400.0,2.0,1.0
116603,Sim,2.0,1600.0,2.0,1.0
116605,Sim,2.0,1133.0,2.0,1.0
116606,Sim,2.0,1073.0,2.0,1.0
116607,Não,2.0,900.0,2.0,1.0
116610,Sim,2.0,2500.0,2.0,1.0
116611,Sim,2.0,5715.0,2.0,1.0
116613,Sim,4.0,788.0,2.0,1.0
116618,Sim,2.0,1790.0,2.0,1.0
116620,Sim,2.0,2200.0,2.0,1.0
116629,Sim,2.0,816.0,2.0,1.0
116630,Sim,2.0,1000.0,2.0,1.0
116632,Sim,2.0,560.0,2.0,1.0
116633,Sim,2.0,1650.0,2.0,1.0
116635,Sim,2.0,1316.0,2.0,1.0
116637,Sim,2.0,9050.0,2.0,1.0
116639,Sim,2.0,2675.0,2.0,1.0
116642,Sim,2.0,273.0,2.0,1.0
116643,Não,2.0,850.0,2.0,1.0
116646,Não,2.0,2950.0,2.0,1.0
116650,Sem Informação,missing,283.0,2.0,1.0
116658,Sem Informação,missing,333.0,2.0,1.0
116664,Sim,2.0,865.0,2.0,1.0
116669,Sim,2.0,1633.0,2.0,1.0
116672,Sem Informação,missing,237.0,2.0,1.0
116673,Sim,2.0,1394.0,2.0,1.0
116674,Não,2.0,716.0,2.0,1.0
116675,Sim,2.0,3700.0,2.0,1.0
116677,Sim,2.0,1609.0,2.0,1.0
116678,Sim,2.0,1233.0,2.0,1.0
116705,Sim,2.0,4750.0,2.0,1.0
116706,Sim,2.0,1900.0,2.0,1.0
116707,Sim,2.0,7700.0,2.0,1.0
116708,Sim,2.0,3400.0,2.0,1.0
116710,Sim,2.0,680.0,2.0,1.0
116713,Sim,2.0,650.0,2.0,1.0
116718,Sim,2.0,750.0,2.0,1.0
116720,Sim,2.0,2140.0,2.0,1.0
116722,Não,2.0,666.0,2.0,1.0
116723,Sim,2.0,2500.0,2.0,1.0
116724,Sim,2.0,2275.0,2.0,1.0
116725,Sim,2.0,4833.0,2.0,1.0
116726,Sim,2.0,2300.0,2.0,1.0
116727,Não,2.0,1179.0,2.0,1.0
116730,Sim,2.0,475.0,2.0,1.0
116732,Sim,2.0,482.0,2.0,1.0
116734,Sim,2.0,1144.0,2.0,1.0
116736,Sim,2.0,1650.0,2.0,1.0
116740,Sim,2.0,660.0,2.0,1.0
116742,Sim,2.0,1810.0,2.0,1.0
116749,Não,2.0,1400.0,2.0,1.0
116751,Não,2.0,660.0,2.0,1.0
116753,Sim,2.0,1600.0,2.0,1.0
116754,Sim,2.0,245.0,2.0,1.0
116755,Sim,4.0,850.0,2.0,1.0
116759,Sim,2.0,4375.0,2.0,1.0
116764,Sim,2.0,625.0,2.0,1.0
116765,Sim,2.0,2433.0,2.0,1.0
116767,Sim,2.0,0.0,2.0,1.0
116768,Não,2.0,157.0,2.0,1.0
116769,Sim,2.0,866.0,2.0,1.0
116770,Não,2.0,300.0,2.0,1.0
116771,Sim,2.0,583.0,2.0,1.0
116774,Sim,2.0,533.0,2.0,1.0
116775,Sim,2.0,750.0,2.0,1.0
116778,Sim,2.0,740.0,2.0,1.0
116786,Sem Informação,missing,600.0,2.0,1.0
116794,Sim,2.0,1200.0,2.0,1.0
116797,Não,2.0,999999999999.0,2.0,1.0
116799,Sim,2.0,2646.0,2.0,1.0
116801,Sim,2.0,717.0,2.0,1.0
116802,Sem Informação,missing,1300.0,2.0,1.0
116803,Sim,2.0,560.0,2.0,1.0
116806,Sem Informação,missing,1400.0,2.0,1.0
116807,Sim,2.0,2166.0,2.0,1.0
116810,Sim,2.0,533.0,2.0,1.0
116811,Sim,2.0,1520.0,2.0,1.0
116814,Sim,2.0,1697.0,2.0,1.0
116815,Sem Informação,missing,1540.0,2.0,1.0
116816,Sim,2.0,539.0,2.0,1.0
116823,Sim,2.0,394.0,2.0,1.0
116824,Não,2.0,788.0,2.0,1.0
116827,Sim,4.0,760.0,2.0,1.0
116829,Sim,2.0,716.0,2.0,1.0
116830,Não,2.0,1100.0,2.0,1.0
116837,Não,2.0,1192.0,2.0,1.0
116854,Sim,2.0,600.0,2.0,1.0
116855,Sim,2.0,370.0,2.0,1.0
116856,Sem Informação,missing,763.0,2.0,1.0
116857,Sim,2.0,395.0,2.0,1.0
116858,Sim,2.0,1400.0,2.0,1.0
116861,Sim,2.0,597.0,2.0,1.0
116870,Sim,2.0,1833.0,2.0,1.0
116871,Sim,2.0,750.0,2.0,1.0
116872,Não,2.0,666.0,2.0,1.0
116873,Sim,2.0,1225.0,2.0,1.0
116876,Sim,2.0,3000.0,2.0,1.0
116878,Sim,2.0,952.0,2.0,1.0
116879,Sim,2.0,3666.0,2.0,1.0
116883,Sim,2.0,1733.0,2.0,1.0
116884,Sim,4.0,1357.0,2.0,1.0
116888,Sim,2.0,7000.0,2.0,1.0
116894,Sim,2.0,700.0,2.0,1.0
116895,Sim,2.0,10500.0,2.0,1.0
116898,Não,2.0,788.0,2.0,1.0
116899,Sim,2.0,1166.0,2.0,1.0
116900,Não,2.0,452.0,2.0,1.0
116902,Sim,2.0,3500.0,2.0,1.0
116904,Não,2.0,1850.0,2.0,1.0
116905,Sem Informação,missing,787.0,2.0,1.0
116906,Sim,4.0,525.0,2.0,1.0
116910,Sem Informação,missing,90.0,2.0,1.0
116911,Não,2.0,1075.0,2.0,1.0
116914,Não,2.0,2100.0,2.0,1.0
116918,Sim,2.0,500.0,2.0,1.0
116923,Sim,4.0,1067.0,2.0,1.0
116926,Não,2.0,1144.0,2.0,1.0
116927,Sim,2.0,1762.0,2.0,1.0
116932,Sim,2.0,2850.0,2.0,1.0
116933,Sim,2.0,1166.0,2.0,1.0
116934,Sim,2.0,975.0,2.0,1.0
116944,Não,2.0,769.0,2.0,1.0
116967,Não,2.0,1400.0,2.0,1.0
116972,Sem Informação,missing,788.0,2.0,1.0
116974,Sim,2.0,1750.0,2.0,1.0
116975,Sim,2.0,4300.0,2.0,1.0
116976,Não,2.0,1000.0,2.0,1.0
116978,Não,2.0,3050.0,2.0,1.0
116979,Não,2.0,1538.0,2.0,1.0
116981,Sem Informação,missing,200.0,2.0,1.0
116982,Não,2.0,2600.0,2.0,1.0
116983,Sim,2.0,2375.0,2.0,1.0
116984,Não,2.0,2500.0,2.0,1.0
116987,Sim,2.0,2833.0,2.0,1.0
116989,Sim,2.0,1466.0,2.0,1.0
116991,Sim,2.0,999999999999.0,2.0,1.0
116993,Sim,2.0,6250.0,2.0,1.0
116994,Sim,2.0,1000.0,2.0,1.0
116996,Sim,2.0,999999999999.0,2.0,1.0
116997,Não,2.0,794.0,2.0,1.0
116998,Sim,2.0,5000.0,2.0,1.0
117000,Não,2.0,6090.0,2.0,1.0
117001,Sim,2.0,2500.0,2.0,1.0
117007,Sim,2.0,1400.0,2.0,1.0
117008,Sim,2.0,933.0,2.0,1.0
117014,Sim,2.0,3666.0,2.0,1.0
117015,Sim,4.0,1170.0,2.0,1.0
117017,Não,2.0,6000.0,2.0,1.0
117019,Sim,2.0,1125.0,2.0,1.0
117021,Sem Informação,missing,262.0,2.0,1.0
117023,Sem Informação,missing,225.0,2.0,1.0
117029,Sim,2.0,2075.0,2.0,1.0
117032,Sim,2.0,375.0,2.0,1.0
117040,Não,2.0,975.0,2.0,1.0
117042,Sim,2.0,830.0,2.0,1.0
117045,Sem Informação,missing,2244.0,2.0,1.0
117048,Sem Informação,missing,400.0,2.0,1.0
117054,Sem Informação,missing,400.0,2.0,1.0
117061,Sim,2.0,980.0,2.0,1.0
117063,Não,2.0,750.0,2.0,1.0
117065,Sim,2.0,520.0,2.0,1.0
117066,Sem Informação,missing,1140.0,2.0,1.0
117069,Sim,2.0,2616.0,2.0,1.0
117071,Não,2.0,788.0,2.0,1.0
117073,Sim,2.0,2125.0,2.0,1.0
117075,Sem Informação,missing,500.0,2.0,1.0
117076,Não,2.0,200.0,2.0,1.0
117079,Sem Informação,missing,467.0,2.0,1.0
117080,Sim,2.0,838.0,2.0,1.0
117085,Sem Informação,missing,1119.0,2.0,1.0
117087,Sim,2.0,698.0,2.0,1.0
117104,Sim,2.0,600.0,2.0,1.0
117110,Sim,2.0,394.0,2.0,1.0
117112,Sim,4.0,1268.0,2.0,1.0
117118,Não,2.0,883.0,2.0,1.0
117120,Sem Informação,missing,429.0,2.0,1.0
117121,Sem Informação,missing,655.0,2.0,1.0
117122,Sim,2.0,1900.0,2.0,1.0
117147,Sim,2.0,633.0,2.0,1.0
117152,Sim,2.0,2523.0,2.0,1.0
117153,Sim,2.0,4000.0,2.0,1.0
117154,Sim,2.0,3300.0,2.0,1.0
117155,Sem Informação,missing,2800.0,2.0,1.0
117156,Sim,2.0,2500.0,2.0,1.0
117162,Sim,2.0,1050.0,2.0,1.0
117164,Sim,2.0,2788.0,2.0,1.0
117166,Não,2.0,2050.0,2.0,1.0
117168,Sim,2.0,220.0,2.0,1.0
117169,Sim,2.0,1841.0,2.0,1.0
117174,Sim,2.0,896.0,2.0,1.0
117177,Não,2.0,812.0,2.0,1.0
117179,Sim,2.0,860.0,2.0,1.0
117184,Sim,2.0,1225.0,2.0,1.0
117185,Sem Informação,missing,999999999999.0,2.0,1.0
117191,Sim,2.0,1576.0,2.0,1.0
117192,Sim,4.0,891.0,2.0,1.0
117198,Sem Informação,missing,400.0,2.0,1.0
117202,Sem Informação,missing,334.0,2.0,1.0
117205,Sim,2.0,824.0,2.0,1.0
117206,Sim,2.0,1788.0,2.0,1.0
117207,Sem Informação,missing,544.0,2.0,1.0
117208,Não,2.0,937.0,2.0,1.0
117210,Não,2.0,1400.0,2.0,1.0
117212,Sim,2.0,1594.0,2.0,1.0
117216,Sim,4.0,766.0,2.0,1.0
117217,Sim,2.0,600.0,2.0,1.0
117218,Sim,2.0,762.0,2.0,1.0
117219,Sim,2.0,757.0,2.0,1.0
117222,Sim,4.0,900.0,2.0,1.0
117224,Sem Informação,missing,2000.0,2.0,1.0
117225,Sim,2.0,1166.0,2.0,1.0
117228,Sim,2.0,500.0,2.0,1.0
117235,Sim,2.0,500.0,2.0,1.0
117236,Não,2.0,925.0,2.0,1.0
117241,Sim,2.0,1876.0,2.0,1.0
117242,Sim,2.0,400.0,2.0,1.0
117245,Sim,2.0,523.0,2.0,1.0
117246,Sim,2.0,2666.0,2.0,1.0
117248,Sim,2.0,625.0,2.0,1.0
117255,Sim,2.0,1400.0,2.0,1.0
117256,Sim,2.0,2800.0,2.0,1.0
117257,Sim,2.0,592.0,2.0,1.0
117259,Sim,2.0,506.0,2.0,1.0
117261,Sim,2.0,1472.0,2.0,1.0
117262,Sim,2.0,2437.0,2.0,1.0
117267,Não,2.0,794.0,2.0,1.0
117268,Sem Informação,missing,1098.0,2.0,1.0
117270,Sim,2.0,1242.0,2.0,1.0
117271,Não,2.0,2798.0,2.0,1.0
117273,Sem Informação,missing,1429.0,2.0,1.0
117276,Não,2.0,2380.0,2.0,1.0
117277,Não,2.0,788.0,2.0,1.0
117278,Não,2.0,933.0,2.0,1.0
117288,Sim,2.0,600.0,2.0,1.0
117295,Não,2.0,1175.0,2.0,1.0
117297,Sim,2.0,1184.0,2.0,1.0
117308,Não,2.0,992.0,2.0,1.0
117310,Não,2.0,1300.0,2.0,1.0
117311,Sim,2.0,6333.0,2.0,1.0
117313,Sim,2.0,1000.0,2.0,1.0
117314,Sim,2.0,6500.0,2.0,1.0
117316,Sim,2.0,750.0,2.0,1.0
117319,Sim,2.0,6000.0,2.0,1.0
117322,Sim,2.0,4250.0,2.0,1.0
117323,Sim,2.0,1250.0,2.0,1.0
117327,Sim,2.0,3500.0,2.0,1.0
117328,Sim,2.0,1333.0,2.0,1.0
117331,Sim,2.0,5000.0,2.0,1.0
117332,Sim,2.0,3000.0,2.0,1.0
117334,Sim,2.0,2533.0,2.0,1.0
117335,Sim,2.0,1375.0,2.0,1.0
117337,Sim,2.0,5000.0,2.0,1.0
117338,Sim,2.0,2000.0,2.0,1.0
117339,Sim,2.0,1800.0,2.0,1.0
117341,Sim,2.0,1740.0,2.0,1.0
117343,Sim,2.0,1500.0,2.0,1.0
117345,Sim,4.0,766.0,2.0,1.0
117346,Sim,2.0,980.0,2.0,1.0
117353,Sim,2.0,1825.0,2.0,1.0
117354,Sim,2.0,2475.0,2.0,1.0
117355,Sim,2.0,2487.0,2.0,1.0
117360,Sim,2.0,1766.0,2.0,1.0
117361,Sim,2.0,966.0,2.0,1.0
117362,Sim,2.0,1833.0,2.0,1.0
117363,Sim,2.0,1000.0,2.0,1.0
117364,Sim,2.0,1100.0,2.0,1.0
117365,Sim,2.0,1432.0,2.0,1.0
117366,Sim,2.0,1000.0,2.0,1.0
117367,Sim,2.0,833.0,2.0,1.0
117368,Sim,2.0,479.0,2.0,1.0
117371,Sim,2.0,750.0,2.0,1.0
117372,Sim,2.0,5666.0,2.0,1.0
